"id","user","aviso","pedido","pedido_cliente","item","ordem","cliente","quant_a_fat","quant_fat","quant","entrega","data_saida","codprod","descricao","desenho","matriz","statuspv","statusav"
"7654","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5706","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969807",NULL,,NULL,"0",NULL
"7655","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5707","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803",NULL,"10008510614",NULL,"0",NULL
"7656","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5708","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.1",NULL,"10003780685",NULL,"0",NULL
"7657","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5709","WEG_ITAJAI","48",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.1-1",NULL,"10003780680",NULL,"0",NULL
"7658","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5710","WEG_ITAJAI","48",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.1-2",NULL,"10003780671",NULL,"0",NULL
"7659","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5711","WEG_ITAJAI","48",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.1-3",NULL,"10003780627",NULL,"0",NULL
"7660","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5712","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.2",NULL,"10003780807",NULL,"0",NULL
"7661","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5713","WEG_ITAJAI","48",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.2-1",NULL,"10003780708",NULL,"0",NULL
"7662","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5714","WEG_ITAJAI","48",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.2-2",NULL,"10003780671",NULL,"0",NULL
"7663","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5715","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.3",NULL,"10008510624",NULL,"0",NULL
"7664","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5716","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.3-1",NULL,"10008510624",NULL,"0",NULL
"7665","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5717","WEG_ITAJAI","48",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.3-2",NULL,"10008510624",NULL,"0",NULL
"7666","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5718","WEG_ITAJAI","192",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.3-3",NULL,"10008510624",NULL,"0",NULL
"7667","ANA GABRIELA",NULL,"679","4514028743-70",NULL,"5719","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","15970081-15969803.4",NULL,"10008510628",NULL,"0",NULL
"7668","ANA GABRIELA",NULL,"1578","4514820337-30",NULL,"5739","WEG_ITAJAI","27",NULL,NULL,"2023-11-30","2023-10-23","11496723",NULL,"10003133028",NULL,"0",NULL
"7669","ANA GABRIELA",NULL,"1677","4514820337-20",NULL,"5738","WEG_ITAJAI","27",NULL,NULL,"2023-11-30","2023-11-27","13590519",NULL,"10004232711",NULL,"0",NULL
"7670","ANA GABRIELA",NULL,"1676","4514820337-10",NULL,"5737","WEG_ITAJAI","27",NULL,NULL,"2023-11-30","2023-11-27","13590569",NULL,"10004232850",NULL,"0",NULL
"7671","ANA GABRIELA",NULL,"1673","4514992501-40",NULL,"5734","WEG_ITAJAI","12",NULL,NULL,"2023-11-29","2023-11-27","14613011",NULL,"10006080840",NULL,"0",NULL
"7672","ANA GABRIELA",NULL,"1673","4514992501-40",NULL,"5735","WEG_ITAJAI","12",NULL,NULL,"2023-11-29","2023-11-27","14613011-1",NULL,"10006080840 POS.1",NULL,"0",NULL
"7673","ANA GABRIELA",NULL,"1673","4514992501-40",NULL,"5736","WEG_ITAJAI","24",NULL,NULL,"2023-11-29","2023-11-27","14613011-2",NULL,"10006080840 POS.2",NULL,"0",NULL
"7674","ANA GABRIELA",NULL,"1674","4514992501-50",NULL,"5733","WEG_ITAJAI","-6","6","6","2023-11-29","2023-11-09","14609472",NULL,"10006072265",NULL,"0",NULL
"7675","ANA GABRIELA",NULL,"1675","4514992501-60",NULL,"5732","WEG_ITAJAI","6",NULL,NULL,"2023-12-11","2023-12-12","13989933",NULL,"10004907351",NULL,"0",NULL
"7676","ANA GABRIELA",NULL,"1672","4514992501-30",NULL,"5729","WEG_ITAJAI","6",NULL,NULL,"2023-11-29","2023-11-30","14624464",NULL,"10006081042",NULL,"0",NULL
"7677","ANA GABRIELA",NULL,"1672","4514992501-30",NULL,"5730","WEG_ITAJAI","6",NULL,NULL,"2023-11-29","2023-11-30","14624464-1",NULL,"10006081042",NULL,"0",NULL
"7678","ANA GABRIELA",NULL,"1672","4514992501-30",NULL,"5731","WEG_ITAJAI","6",NULL,NULL,"2023-11-29","2023-11-30","14624464-2",NULL,"10006081042",NULL,"0",NULL
"7679","ANA GABRIELA",NULL,"1671","4514992501-20",NULL,"5726","WEG_ITAJAI","6",NULL,NULL,"2023-11-29","2023-11-30","14624466",NULL,"10006080519",NULL,"0",NULL
"7680","ANA GABRIELA",NULL,"1671","4514992501-20",NULL,"5727","WEG_ITAJAI","6",NULL,NULL,"2023-11-29","2023-11-30","14624466-1",NULL,"10006080519",NULL,"0",NULL
"7681","ANA GABRIELA",NULL,"1671","4514992501-20",NULL,"5728","WEG_ITAJAI","6",NULL,NULL,"2023-11-29","2023-11-30","14624466-2",NULL,"10006080519",NULL,"0",NULL
"7682","ANA GABRIELA",NULL,"1670","4514992501-10",NULL,"5725","WEG_ITAJAI","6",NULL,NULL,"2023-11-29","2023-11-30","15453929",NULL,"10007577594",NULL,"0",NULL
"7683","ANA GABRIELA",NULL,"1669","42501649665-10",NULL,"5724","GE_PLT","4",NULL,NULL,"2023-11-28","2023-11-27","HVHV309110-02",NULL,"HV309110-02",NULL,"0",NULL
"7684","ANA GABRIELA",NULL,"5720","4201643792-30",NULL,"5720","GE_RMG","1",NULL,NULL,"2023-12-06",NULL,"HVHV308751-01",NULL,"HV308751-01",NULL,"0",NULL
"7685","ANA GABRIELA",NULL,"1668","4201643792-30",NULL,"5721","GE_RMG","1",NULL,NULL,"2023-12-06","2023-12-05","HVHV308751-01.1",NULL,"HV308751-01",NULL,"0",NULL
"7686","ANA GABRIELA",NULL,"1668","4201643792-30",NULL,"5722","WEG_ITAJAI","1",NULL,NULL,"2023-12-06","2023-12-05","HVHV308751-01.2",NULL,"HV308751-01",NULL,"0",NULL
"7687","ANA GABRIELA",NULL,"1668","4201643792-30",NULL,"5723","GE_RMG","1",NULL,NULL,"2023-12-06","2023-12-05","HVHV308751-01.3",NULL,"HV308751-01",NULL,"0",NULL
"7688","ANA GABRIELA","038/24","1682","4201648916","10","5590","GE_RMG","3",NULL,NULL,"2023-11-24",NULL,"HVHV308716-01","AL DEFLECTOR HIGH VOLTAGE OTEF72 IT-01","HV308716-XX","SIM","0","2"
"7689","ANA GABRIELA",NULL,"1682","4201648916-10",NULL,"5591","GE_RMG","3",NULL,NULL,"2023-11-24",NULL,"HVHV308716-01-1",NULL,"HV308716-XX",NULL,"0",NULL
"7690","ANA GABRIELA",NULL,"1682","4201648916-10",NULL,"5593","GE_RMG","3",NULL,NULL,"2023-11-24",NULL,"HVHV308716-01-1-01",NULL,"HV308716-XX",NULL,"0",NULL
"7691","ANA GABRIELA",NULL,"1682","4201648916-10",NULL,"5592","GE_RMG","3",NULL,NULL,"2023-11-24",NULL,"HVHV308716-01-1-02",NULL,"HV308716-X",NULL,"0",NULL
"7692","ANA GABRIELA",NULL,"1682","4201648916-10",NULL,"5594","GE_RMG","3",NULL,NULL,"2023-11-24",NULL,"HVHV308716-01-2",NULL,"HV308716-XX",NULL,"0",NULL
"7693","ANA GABRIELA",NULL,"1682","4201648916-10",NULL,"5595","GE_RMG","3",NULL,NULL,"2023-11-24",NULL,"HVHV308716-01-2-01",NULL,"HV308716-XX",NULL,"0",NULL
"7694","ANA GABRIELA",NULL,"1682","4201648916-10",NULL,"5596","GE_RMG","3",NULL,NULL,"2023-11-24",NULL,"HVHV308716-01-2-02",NULL,"HV308716-XX",NULL,"0",NULL
"7695","ANA GABRIELA",NULL,"1680","4201648919-10",NULL,"5741","GE_RMG","12","1","1","2023-11-11",NULL,"HVHV506008-01",NULL,"HV100089-XX VAR 02",NULL,"0",NULL
"7696","ANA GABRIELA",NULL,"1679","4201263133-10",NULL,"5740","GE_RMG","50",NULL,NULL,"2023-11-11","2023-11-07","HVHV506008-01",NULL,"HV100089-XX VAR 02",NULL,"0",NULL
"7697","ANA GABRIELA",NULL,"1681","4201648919-20",NULL,"5742","GE_RMG","12","47","47","2023-11-11",NULL,"HVHV506008-02",NULL,"HV100090-XX VAR 02",NULL,"0",NULL
"7698","ANA GABRIELA",NULL,"1705","4514879849-20",NULL,"5755","WEG_ITAJAI","18",NULL,NULL,"2023-12-11","2023-12-07","15626292",NULL,"10007908309",NULL,"0",NULL
"7699","ANA GABRIELA",NULL,"1705","4514879849-20",NULL,"5756","WEG_ITAJAI","18",NULL,NULL,"2023-12-11","2023-12-07","15626292-1",NULL,"10007908309 POS.01",NULL,"0",NULL
"7700","ANA GABRIELA",NULL,"1705","4514879849-20",NULL,"5757","WEG_ITAJAI","36",NULL,NULL,"2023-12-11","2023-12-07","15626292-2",NULL,"10007908309 POS.02",NULL,"0",NULL
"7701","ANA GABRIELA",NULL,"1704","4514879849-10",NULL,"5752","WEG_ITAJAI","9",NULL,NULL,"2023-12-11","2023-12-13","15626473",NULL,"10007908721",NULL,"0",NULL
"7702","ANA GABRIELA",NULL,"1704","4514879849-10",NULL,"5753","WEG_ITAJAI","9",NULL,NULL,"2023-12-11","2023-12-13","15626473-1",NULL,"10007908721 FOLHA 02",NULL,"0",NULL
"7703","ANA GABRIELA",NULL,"1704","4514879849-10",NULL,"5754","WEG_ITAJAI","9",NULL,NULL,"2023-12-12","2023-12-13","15626473-2",NULL,"10007908721 FOLHA 03",NULL,"0",NULL
"7704","ANA GABRIELA",NULL,"1703","4514770418-40",NULL,"5751","WEG_ITAJAI","15",NULL,NULL,"2023-11-10","2023-11-09","14274548",NULL,"10005396135",NULL,"0",NULL
"7705","ANA GABRIELA",NULL,"1702","4514813769-30",NULL,"5748","WEG_ITAJAI","20",NULL,NULL,"2023-12-08","2023-12-05","11510278",NULL,"10005864826",NULL,"0",NULL
"7706","ANA GABRIELA",NULL,"1702","4514813769-30",NULL,"5749","WEG_ITAJAI","20",NULL,NULL,"2023-12-08","2023-12-05","11510278-1",NULL,"10005864826",NULL,"0",NULL
"7707","ANA GABRIELA",NULL,"1702","4514813769-30",NULL,"5750","WEG_ITAJAI","20",NULL,NULL,"2023-12-08","2023-12-05","11510278-2",NULL,"10005864826",NULL,"0",NULL
"7708","ANA GABRIELA",NULL,"1701","4514813769-20",NULL,"5745","WEG_ITAJAI","3",NULL,NULL,"2023-12-08","2023-12-05","16727617",NULL,"10009855888",NULL,"0",NULL
"7709","ANA GABRIELA",NULL,"1701","4514813769-20",NULL,"5746","WEG_ITAJAI","3",NULL,NULL,"2023-12-08","2023-12-05","16727617-1",NULL,"10009855888 POS.01",NULL,"0",NULL
"7710","ANA GABRIELA",NULL,"1701","4514813769-20",NULL,"5747","WEG_ITAJAI","3",NULL,NULL,"2023-12-08","2023-12-05","16727617-2",NULL,"10009855888 POS.02",NULL,"0",NULL
"7711","ANA GABRIELA",NULL,"1700","4514813769-10",NULL,"5744","WEG_ITAJAI","1",NULL,NULL,"2023-12-08","2023-12-05","15080279",NULL,"10006929730",NULL,"0",NULL
"7712","ANA GABRIELA",NULL,"1699","4514586777-10",NULL,"5743","WEG_ITAJAI","6",NULL,NULL,"2023-12-08","2023-12-05","12356311",NULL,"10002401632",NULL,"0",NULL
"7713","ANA GABRIELA",NULL,"1685","4514941728-20",NULL,"5765","WEG_ITAJAI","15",NULL,NULL,"2023-12-06","2023-12-05","14274548",NULL,"10005396135",NULL,"0",NULL
"7714","ANA GABRIELA",NULL,"1685","4514941728-20",NULL,"5766","WEG_ITAJAI","15",NULL,NULL,"2023-12-06","2023-12-05","14274548-1",NULL,"10005396135",NULL,"0",NULL
"7715","ANA GABRIELA",NULL,"1685","4514941728-20",NULL,"5767","WEG_ITAJAI","15",NULL,NULL,"2023-12-06","2023-12-05","14274548-2",NULL,"10005396135",NULL,"0",NULL
"7716","ANA GABRIELA",NULL,"1697","4514941728-140",NULL,"5762","WEG_ITAJAI","24",NULL,NULL,"2023-12-06","2023-12-05","14361046",NULL,"10005572709",NULL,"0",NULL
"7717","ANA GABRIELA",NULL,"1697","4514941728-140",NULL,"5763","WEG_ITAJAI","24",NULL,NULL,"2023-12-06","2023-12-05","14361046-1",NULL,"10005572709 POS.1",NULL,"0",NULL
"7718","ANA GABRIELA",NULL,"1697","4514941728-140",NULL,"5764","WEG_ITAJAI","48",NULL,NULL,"2023-12-06","2023-12-05","14361046-*2",NULL,"10005572709 POS.2",NULL,"0",NULL
"7719","ANA GABRIELA",NULL,"1693","4514941728-100",NULL,"5761","WEG_ITAJAI","30",NULL,NULL,"2023-12-06","2023-12-05","15511447",NULL,"10007692188",NULL,"0",NULL
"7720","ANA GABRIELA",NULL,"1696","4514941728-130",NULL,"5760","WEG_ITAJAI","24",NULL,NULL,"2023-12-06","2023-12-05","14362262",NULL,"10005571460",NULL,"0",NULL
"7721","ANA GABRIELA",NULL,"1698","4514941728-150",NULL,"5759","WEG_ITAJAI","7",NULL,NULL,"2023-12-06","2023-12-05","11440086",NULL,"10002871503",NULL,"0",NULL
"7722","ANA GABRIELA",NULL,"1684","4514941728-10",NULL,"5758","WEG_ITAJAI","3",NULL,NULL,"2023-12-06","2023-12-05","16208485",NULL,"10008928800",NULL,"0",NULL
"7723","ANA GABRIELA",NULL,"1689","4514941728-60",NULL,"5777","WEG_ITAJAI","15",NULL,NULL,"2023-12-06","2023-12-05","11469602",NULL,"10003058629",NULL,"0",NULL
"7724","ANA GABRIELA",NULL,"1688","4514941728-50",NULL,"5774","WEG_ITAJAI","27",NULL,NULL,"2023-12-06","2023-12-05","13588930",NULL,"10004229966",NULL,"0",NULL
"7725","ANA GABRIELA",NULL,"1688","4514941728-50",NULL,"5775","WEG_ITAJAI","27",NULL,NULL,"2023-12-06","2023-12-05","13588930-1",NULL,"10004229966",NULL,"0",NULL
"7726","ANA GABRIELA",NULL,"1688","4514941728-50",NULL,"5776","WEG_ITAJAI","27",NULL,NULL,"2023-12-06","2023-12-05","13588930-2",NULL,"10004229966",NULL,"0",NULL
"7727","ANA GABRIELA",NULL,"1687","4514941728-40",NULL,"5771","WEG_ITAJAI","12",NULL,NULL,"2023-12-06","2023-12-05","13991819",NULL,"10005671835",NULL,"0",NULL
"7728","ANA GABRIELA",NULL,"1687","4514941728-40",NULL,"5772","WEG_ITAJAI","12",NULL,NULL,"2023-12-06","2023-12-05","13991819-1",NULL,"10005671835",NULL,"0",NULL
"7729","ANA GABRIELA",NULL,"1687","4514941728-40",NULL,"5773","WEG_ITAJAI","12",NULL,NULL,"2023-12-06","2023-12-05","13991819-2",NULL,"10005671835",NULL,"0",NULL
"7730","ANA GABRIELA",NULL,"1686","4514941728-30",NULL,"5768","WEG_ITAJAI","6",NULL,NULL,"2023-12-06","2023-12-13","14263356",NULL,"10005395196",NULL,"0",NULL
"7731","ANA GABRIELA",NULL,"1686","4514941728-30",NULL,"5769","WEG_ITAJAI","6",NULL,NULL,"2023-12-06","2023-12-13","14263356-1",NULL,"10005395196",NULL,"0",NULL
"7732","ANA GABRIELA",NULL,"1686","4514941728-30",NULL,"5770","WEG_ITAJAI","6",NULL,NULL,"2023-12-06","2023-12-13","14263356-2",NULL,"10005395196",NULL,"0",NULL
"7733","ANA GABRIELA",NULL,"1695","4514941728-120",NULL,"5790","WEG_ITAJAI","19",NULL,NULL,"2023-12-06","2023-12-05","16727617",NULL,"10009855888",NULL,"0",NULL
"7734","ANA GABRIELA",NULL,"1695","4514941728-120",NULL,"5791","WEG_ITAJAI","19",NULL,NULL,"2023-12-06","2023-12-05","16727617-1",NULL,"10009855888 POS.01",NULL,"0",NULL
"7735","ANA GABRIELA",NULL,"1695","4514941728-120",NULL,"5792","WEG_ITAJAI","19",NULL,NULL,"2023-12-06","2023-12-05","16727617-2",NULL,"10009855888 POS.02",NULL,"0",NULL
"7736","ANA GABRIELA",NULL,"1694","4514941728-110",NULL,"5787","WEG_ITAJAI","8",NULL,NULL,"2023-12-06","2023-12-05","14154480",NULL,"10005159680",NULL,"0",NULL
"7737","ANA GABRIELA",NULL,"1694","4514941728-110",NULL,"5788","WEG_ITAJAI","8",NULL,NULL,"2023-12-06","2023-12-05","14154480-1",NULL,"10005159680",NULL,"0",NULL
"7738","ANA GABRIELA",NULL,"1694","4514941728-110",NULL,"5789","WEG_ITAJAI","8",NULL,NULL,"2023-12-06","2023-12-05","14154480-2",NULL,"10005159680",NULL,"0",NULL
"7739","ANA GABRIELA",NULL,"1692","4514941728-90",NULL,"5784","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-02","11468114",NULL,"10006504723",NULL,"0",NULL
"7740","ANA GABRIELA",NULL,"1692","4514941728-90",NULL,"5785","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-02","11468114-1",NULL,"10006504723",NULL,"0",NULL
"7741","ANA GABRIELA",NULL,"1692","4514941728-90",NULL,"5786","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-02","11468114-2",NULL,"10006504723",NULL,"0",NULL
"7742","ANA GABRIELA",NULL,"1691","4514941728-80",NULL,"5781","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-05","11468775",NULL,"10006836881",NULL,"0",NULL
"7743","ANA GABRIELA",NULL,"1691","4514941728-80",NULL,"5782","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-05","11468775-1",NULL,"10006793455",NULL,"0",NULL
"7744","ANA GABRIELA",NULL,"1691","4514941728-80",NULL,"5783","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-05","11468775-2",NULL,"10006793512",NULL,"0",NULL
"7745","ANA GABRIELA",NULL,"1690","4514941728-70",NULL,"5778","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-05","11468826",NULL,"10006836848",NULL,"0",NULL
"7746","ANA GABRIELA",NULL,"1690","4514941728-70",NULL,"5779","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-05","11468826-1",NULL,"10006793455",NULL,"0",NULL
"7747","ANA GABRIELA",NULL,"1690","4514941728-70",NULL,"5780","WEG_ITAJAI","9",NULL,NULL,"2023-12-06","2023-12-05","11468826-2",NULL,"10006793512",NULL,"0",NULL
"7748","ANA GABRIELA",NULL,"1706","4514941927-10",NULL,"5793","WEG_ITAJAI","3",NULL,NULL,"2023-12-11","2023-12-12","12356314",NULL,"10002403185",NULL,"0",NULL
"7749","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5794","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081",NULL,"10008511251",NULL,"0",NULL
"7750","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5795","WEG_ITAJAI","36",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969806",NULL,"10008511016",NULL,"0",NULL
"7751","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5796","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687",NULL,"10003483379",NULL,"0",NULL
"7752","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5797","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.1",NULL,"1000348202",NULL,"0",NULL
"7753","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5798","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.1-1",NULL,"1000348202",NULL,"0",NULL
"7754","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5799","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.1-2",NULL,"1000348202",NULL,"0",NULL
"7755","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5800","WEG_ITAJAI","72",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.1-3",NULL,"1000348202",NULL,"0",NULL
"7756","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5801","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.2",NULL,"10003482236",NULL,"0",NULL
"7757","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5802","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.2-1",NULL,"10003482236",NULL,"0",NULL
"7758","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5803","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.2-1",NULL,"10003482236",NULL,"0",NULL
"7759","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5804","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.2-3",NULL,"10003482236",NULL,"0",NULL
"7760","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5805","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.6",NULL,"10003521551",NULL,"0",NULL
"7761","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5806","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.7",NULL,"10003482119",NULL,"0",NULL
"7762","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5807","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13192687.8",NULL,"10003521492",NULL,"0",NULL
"7763","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5808","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803",NULL,"10008510614",NULL,"0",NULL
"7764","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5809","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.1",NULL,"10003780685",NULL,"0",NULL
"7765","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5810","WEG_ITAJAI","36",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.1-1",NULL,"10003780680",NULL,"0",NULL
"7766","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5811","WEG_ITAJAI","36",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.1-2",NULL,"10003780671",NULL,"0",NULL
"7767","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5812","WEG_ITAJAI","36",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.1-3",NULL,"10003780627",NULL,"0",NULL
"7768","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5813","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.2",NULL,"10003780807",NULL,"0",NULL
"7769","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5814","WEG_ITAJAI","36",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.2-1",NULL,"10003780708",NULL,"0",NULL
"7770","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5815","WEG_ITAJAI","36",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.2-2",NULL,"10003780671",NULL,"0",NULL
"7771","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5816","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.3",NULL,"10008510624",NULL,"0",NULL
"7772","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5817","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.3-1",NULL,"10008510624",NULL,"0",NULL
"7773","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5818","WEG_ITAJAI","36",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803-3-2",NULL,"10008510624",NULL,"0",NULL
"7774","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5819","WEG_ITAJAI","144",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.3-3",NULL,"10008510624",NULL,"0",NULL
"7775","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5820","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969803.4",NULL,"10008510628",NULL,"0",NULL
"7776","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5821","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-15969807",NULL,,NULL,"0",NULL
"7777","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5822","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13748098",NULL,"10004489762",NULL,"0",NULL
"7778","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5823","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13748098.1",NULL,"10004489842",NULL,"0",NULL
"7779","ANA GABRIELA",NULL,"681","4514028743-90",NULL,"5824","WEG_ITAJAI","18",NULL,NULL,"2023-12-13","2023-12-13","15970081-13748098.2",NULL,"10004489857",NULL,"0",NULL
"7780","ANA GABRIELA",NULL,"1709","4201650231-30",NULL,"5829","GE_RMG","6",NULL,NULL,"2024-02-06",NULL,"HVHV400257-01",NULL,"HV400257-01","SIM","0",NULL
"7781","ANA GABRIELA",NULL,"1710","4201650231-40",NULL,"5830","GE_RMG","3",NULL,NULL,"2024-02-07",NULL,"HVHV306453-01",NULL,"HV306453-01","SIM","0",NULL
"7782","ANA GABRIELA",NULL,"1708","4201650231-20",NULL,"5826","GE_RMG","3",NULL,NULL,"2024-01-17","2024-01-17","HVHV307164-01",NULL,"HV307164-XX",NULL,"0",NULL
"7783","ANA GABRIELA",NULL,"1708","4201650231-20",NULL,"5827","GE_RMG","3",NULL,NULL,"2024-01-17","2024-01-17","HVHV30716401-1",NULL,"HV307164-XX",NULL,"0",NULL
"7784","ANA GABRIELA",NULL,"1708","4201650231-20",NULL,"5828","GE_RMG","3",NULL,NULL,"2024-01-17","2024-01-17","HVHV30716401-2",NULL,"HV307164-XX",NULL,"0",NULL
"7785","ANA GABRIELA",NULL,"1707","4201650231-01",NULL,"5825","GE_RMG","12",NULL,NULL,"2024-01-08","2024-01-05","HVHV400264-01",NULL,"HV400264-01",NULL,"0",NULL
"7786","ANA GABRIELA",NULL,"1720","4201650750-20",NULL,"5838","GE_PLT","6",NULL,NULL,"2023-12-01","2023-12-01","HVHV309110-02",NULL,"HV309110-02",NULL,"0",NULL
"7787","ANA GABRIELA",NULL,"1721","4201650750-30",NULL,"5839","GE_PLT","10",NULL,NULL,"2023-12-11","2023-12-11","HVHV310369-04",NULL,"HV310369-04",NULL,"0",NULL
"7788","ANA GABRIELA",NULL,"1722","4201650750-40",NULL,"5840","GE_PLT","2",NULL,NULL,"2023-12-15",NULL,"HVHV39110-02",NULL,"HV309110-02",NULL,"0",NULL
"7789","ANA GABRIELA",NULL,"1723","4201650750-50",NULL,"5841","GE_PLT","8",NULL,NULL,"2024-01-03","2024-01-03","HVHV310369-04",NULL,"HV310369-04",NULL,"0",NULL
"7790","ANA GABRIELA",NULL,"1728","4514867748-10",NULL,"5852","WEG_ITAJAI","6",NULL,NULL,"2023-12-11","2023-12-12","12525904",NULL,"10002398972",NULL,"0",NULL
